2026-03-27 19:21:47,043 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAABBGAME-26MAR271600ALCAGL-ALC at 0.0100 and Buy YES on KXNCAABBGAME-26MAR271600ALCAGL-AGL at 0.9700 of size 200 | Combined Price: 196.5500
2026-03-27 21:01:55,824 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:55,824 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:55,824 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:02:02,371 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 21:02:02,371 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 21:02:02,371 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:02:02,371 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:02:06,083 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 21:02:06,083 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 21:02:06,083 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:02:06,083 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:02:25,428 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 65 | Combined Price: 64.2200
2026-03-27 21:02:25,428 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy NO on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.97 and Buy NO on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.14 of size -1 | Combined Price: -1.11
2026-03-27 21:49:47,787 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:47,791 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:47,791 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:47,792 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:48,934 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:48,934 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:48,935 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:48,935 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:50,063 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:50,063 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:50,064 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:50,064 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:51,405 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:51,405 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:51,409 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:51,410 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:53,607 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:53,608 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:53,608 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:53,609 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:54,986 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:54,989 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:55,063 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:55,064 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:56,328 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:56,328 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:56,329 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:56,329 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:57,465 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:57,465 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:57,466 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:57,466 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:58,550 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:58,551 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:58,551 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:58,552 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:59,681 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:59,682 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:49:59,687 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:49:59,689 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:50:01,038 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:50:01,039 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:50:01,040 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:50:01,041 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:50:02,366 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:50:02,369 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:50:02,372 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:50:02,373 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:50:03,495 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:50:03,495 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:50:03,496 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:50:03,496 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:50:04,562 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 22 | Combined Price: 21.5100
2026-03-27 21:50:04,563 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0400 of size 22 | Combined Price: 21.5100
2026-03-27 21:50:04,564 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 89 | Combined Price: 87.8200
2026-03-27 21:50:04,564 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy NO on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.33 and Buy NO on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.97 of size -1 | Combined Price: -1.31
2026-03-27 21:50:20,645 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy NO on KXPGAH2H-TECHO26PNYHDWIL-PNYH at 0.22 and Buy NO on KXPGAH2H-TECHO26PNYHDWIL-DWIL at 0.57 of size 1 | Combined Price: 0.83
